,key,type,label
433,clueweb12-0000tw-00-00017,ORG,United Healthcare What is Health Care What
434,clueweb12-0000tw-00-00017,ORG,Dental insurance Health Care Health Insurance Health care insurance Health Insurance Benefits Health
435,clueweb12-0000tw-00-00017,ORG,Health Insurance Coverage Health Insurance Medical Health Insurance Medical Insurance Health Insurance Plan Medical Health Insurance Medical insurance Medical Insurance Health Insurance What
436,clueweb12-0000tw-00-00017,CARDINAL,four
437,clueweb12-0000tw-00-00017,ORDINAL,first
438,clueweb12-0000tw-00-00017,CARDINAL,four
439,clueweb12-0000tw-00-00017,DATE,weeks
440,clueweb12-0000tw-00-00017,ORDINAL,second
441,clueweb12-0000tw-00-00017,DATE,ten years
442,clueweb12-0000tw-00-00017,ORDINAL,third
443,clueweb12-0000tw-00-00017,ORDINAL,fourth
444,clueweb12-0000tw-00-00017,ORDINAL,first
445,clueweb12-0000tw-00-00017,DATE,"January 27, 2012"
446,clueweb12-0000tw-00-00017,TIME,5:23 pm
447,clueweb12-0000tw-00-00017,ORG,Bladder Cancer
448,clueweb12-0000tw-00-00017,ORG,Blood Cancer
449,clueweb12-0000tw-00-00017,ORG,Breast Cancer
450,clueweb12-0000tw-00-00017,ORG,Cancer Information
451,clueweb12-0000tw-00-00017,PRODUCT,Colon Cancer
452,clueweb12-0000tw-00-00017,ORG,Dental
453,clueweb12-0000tw-00-00017,ORG,Health Care Health Insurance
454,clueweb12-0000tw-00-00017,ORG,Health Care Services
455,clueweb12-0000tw-00-00017,ORG,Health Insurance Benefits
456,clueweb12-0000tw-00-00017,ORG,"Health Insurance Coverage , Health Insurance Medical"
457,clueweb12-0000tw-00-00017,ORG,Health Insurance Medical Insurance
458,clueweb12-0000tw-00-00017,ORG,Health of women
459,clueweb12-0000tw-00-00017,PERSON,Hiv Aids
460,clueweb12-0000tw-00-00017,PRODUCT,Liver Cancer
461,clueweb12-0000tw-00-00017,ORG,Medical Health Insurance
462,clueweb12-0000tw-00-00017,ORG,"Women For Women International , Women Health , Women Health Center , Women Health Clinic"
463,clueweb12-0000tw-00-00017,DATE,February 2012
464,clueweb12-0000tw-00-00017,DATE,January 2012
465,clueweb12-0000tw-00-00017,ORG,Colon Cancer Colorectal Cancer Dental
466,clueweb12-0000tw-00-00017,ORG,Esophageal Cancer Health care
467,clueweb12-0000tw-00-00017,ORG,Health Care Center Health Care Health Insurance Health
468,clueweb12-0000tw-00-00017,ORG,Health Care Jobs Health
469,clueweb12-0000tw-00-00017,ORG,Health Care Services Health
470,clueweb12-0000tw-00-00017,ORG,Health Care Technology Health
471,clueweb12-0000tw-00-00017,ORG,women Health insurance Health Insurance Benefits Health
472,clueweb12-0000tw-00-00017,ORG,Health Insurance Coverage Health Insurance Medical Health Insurance Medical Insurance Health Insurance Plan Health of women Health women HIV Aids HIV AND AIDS HIV or
473,clueweb12-0000tw-00-00017,ORG,Medical Insurance Health Insurance Metastatic Cancer Mouth
474,clueweb12-0000tw-00-00017,ORG,United Healthcare Uterine Cancer What HIV
475,clueweb12-0000tw-00-00017,PERSON,Imran Khan Imran Khan
476,clueweb12-0000tw-00-00017,ORG,Contact Us WordPress
477,clueweb12-0000tw-00-00018,ORG,Health and Insurance Health and Insurance cheapcosthealthinsurance.com
478,clueweb12-0000tw-00-00018,PERSON,Imran Khan Imran Khan
479,clueweb12-0000tw-00-00018,ORG,Contact Us Health care
480,clueweb12-0000tw-00-00018,ORG,Health Care Center Health
481,clueweb12-0000tw-00-00018,ORG,Health Care Jobs Health
482,clueweb12-0000tw-00-00018,ORG,Health Care Services Health
483,clueweb12-0000tw-00-00018,ORG,Health Care Technology Home
484,clueweb12-0000tw-00-00018,ORG,Palliative care Private Health Care United
485,clueweb12-0000tw-00-00018,ORG,United Healthcare What is Health Care What
486,clueweb12-0000tw-00-00018,ORG,Dental insurance Health Care Health Insurance Health care insurance Health Insurance Benefits Health
487,clueweb12-0000tw-00-00018,ORG,Health Insurance Coverage Health Insurance Medical Health Insurance Medical Insurance Health Insurance Plan Medical Health Insurance Medical insurance Medical Insurance Health Insurance What
488,clueweb12-0000tw-00-00018,GPE,Berlin
489,clueweb12-0000tw-00-00018,CARDINAL,one
490,clueweb12-0000tw-00-00018,GPE,Berlin
491,clueweb12-0000tw-00-00018,CARDINAL,five
492,clueweb12-0000tw-00-00018,CARDINAL,six
493,clueweb12-0000tw-00-00018,CARDINAL,one
494,clueweb12-0000tw-00-00018,CARDINAL,the millions
495,clueweb12-0000tw-00-00018,PERSON,jmalzameer
496,clueweb12-0000tw-00-00018,DATE,"February 1, 2012"
497,clueweb12-0000tw-00-00018,TIME,9:02 am
498,clueweb12-0000tw-00-00018,ORG,Bladder Cancer
499,clueweb12-0000tw-00-00018,ORG,Blood Cancer
500,clueweb12-0000tw-00-00018,ORG,Breast Cancer
501,clueweb12-0000tw-00-00018,ORG,Cancer Information
502,clueweb12-0000tw-00-00018,ORG,"Colon Cancer , Colorectal Cancer"
503,clueweb12-0000tw-00-00018,ORG,Dental
504,clueweb12-0000tw-00-00018,ORG,Esophageal Cancer
505,clueweb12-0000tw-00-00018,ORG,Health Care Health Insurance
506,clueweb12-0000tw-00-00018,ORG,Health Care Services
507,clueweb12-0000tw-00-00018,ORG,Health Insurance Benefits
508,clueweb12-0000tw-00-00018,ORG,"Health Insurance Coverage , Health Insurance Medical"
509,clueweb12-0000tw-00-00018,ORG,Health Insurance Medical Insurance
510,clueweb12-0000tw-00-00018,ORG,Health of women
511,clueweb12-0000tw-00-00018,PERSON,Hiv Aids
512,clueweb12-0000tw-00-00018,WORK_OF_ART,Aids HIV
513,clueweb12-0000tw-00-00018,PRODUCT,Liver Cancer
514,clueweb12-0000tw-00-00018,ORG,Medical Health Insurance
515,clueweb12-0000tw-00-00018,ORG,Breast Cancer
516,clueweb12-0000tw-00-00018,DATE,February 2012
517,clueweb12-0000tw-00-00018,DATE,January 2012
518,clueweb12-0000tw-00-00018,ORG,Colon Cancer Colorectal Cancer Dental
519,clueweb12-0000tw-00-00018,ORG,Esophageal Cancer Health care
520,clueweb12-0000tw-00-00018,ORG,Health Care Center Health Care Health Insurance Health
521,clueweb12-0000tw-00-00018,ORG,Health Care Jobs Health
522,clueweb12-0000tw-00-00018,ORG,Health Care Services Health
523,clueweb12-0000tw-00-00018,ORG,Health Care Technology Health
524,clueweb12-0000tw-00-00018,ORG,women Health insurance Health Insurance Benefits Health
525,clueweb12-0000tw-00-00018,ORG,Health Insurance Coverage Health Insurance Medical Health Insurance Medical Insurance Health Insurance Plan Health of women Health women HIV Aids HIV AND AIDS HIV or
526,clueweb12-0000tw-00-00018,ORG,Medical Insurance Health Insurance Metastatic Cancer Mouth
527,clueweb12-0000tw-00-00018,ORG,United Healthcare Uterine Cancer What HIV
528,clueweb12-0000tw-00-00018,PERSON,Imran Khan Imran Khan
529,clueweb12-0000tw-00-00018,ORG,Contact Us WordPress
530,clueweb12-0000tw-00-00019,ORG,Healthcare Health and Insurance Health and Insurance cheapcosthealthinsurance.com
531,clueweb12-0000tw-00-00019,PERSON,Imran Khan Imran Khan
532,clueweb12-0000tw-00-00019,ORG,Contact Us Health care
533,clueweb12-0000tw-00-00019,ORG,Health Care Center Health
534,clueweb12-0000tw-00-00019,ORG,Health Care Jobs Health
535,clueweb12-0000tw-00-00019,ORG,Health Care Services Health
536,clueweb12-0000tw-00-00019,ORG,Health Care Technology Home
537,clueweb12-0000tw-00-00019,ORG,Palliative care Private Health Care United
538,clueweb12-0000tw-00-00019,ORG,United Healthcare What is Health Care What
539,clueweb12-0000tw-00-00019,ORG,Dental insurance Health Care Health Insurance Health care insurance Health Insurance Benefits Health
540,clueweb12-0000tw-00-00019,ORG,Health Insurance Coverage Health Insurance Medical Health Insurance Medical Insurance Health Insurance Plan Medical Health Insurance Medical insurance Medical Insurance Health Insurance What
541,clueweb12-0000tw-00-00019,GPE,The United States
542,clueweb12-0000tw-00-00019,CARDINAL,thousands
543,clueweb12-0000tw-00-00019,ORG,State
544,clueweb12-0000tw-00-00019,ORG,Medicaid
545,clueweb12-0000tw-00-00019,ORG,The U.S. healthcare Center for illness Control and Prevention CDC
546,clueweb12-0000tw-00-00019,GPE,disarrayed
547,clueweb12-0000tw-00-00019,CARDINAL,3
548,clueweb12-0000tw-00-00019,CARDINAL,110
549,clueweb12-0000tw-00-00019,GPE,U.S.
550,clueweb12-0000tw-00-00019,CARDINAL,One
551,clueweb12-0000tw-00-00019,CARDINAL,70
552,clueweb12-0000tw-00-00019,CARDINAL,one
553,clueweb12-0000tw-00-00019,CARDINAL,315
554,clueweb12-0000tw-00-00019,ORG,Healthcare
555,clueweb12-0000tw-00-00019,ORG,Healthcare
556,clueweb12-0000tw-00-00019,ORG,the National Institute of Mental Health NIMH
557,clueweb12-0000tw-00-00019,ORG,NIMH
558,clueweb12-0000tw-00-00019,ORG,Hospital
559,clueweb12-0000tw-00-00019,ORG,State hospital outpatient clinics Local medical
560,clueweb12-0000tw-00-00019,ORDINAL,first
561,clueweb12-0000tw-00-00019,DATE,"February 2, 2012"
562,clueweb12-0000tw-00-00019,TIME,7:12 pm
563,clueweb12-0000tw-00-00019,ORG,Bladder Cancer
564,clueweb12-0000tw-00-00019,ORG,Blood Cancer
565,clueweb12-0000tw-00-00019,ORG,Breast Cancer
566,clueweb12-0000tw-00-00019,ORG,Cancer Information
567,clueweb12-0000tw-00-00019,ORG,"Colon Cancer , Colorectal Cancer"
568,clueweb12-0000tw-00-00019,ORG,Dental
569,clueweb12-0000tw-00-00019,ORG,Esophageal Cancer
570,clueweb12-0000tw-00-00019,ORG,Health Care Health Insurance
571,clueweb12-0000tw-00-00019,ORG,Health Care Services
572,clueweb12-0000tw-00-00019,ORG,Health Insurance Benefits
573,clueweb12-0000tw-00-00019,ORG,"Health Insurance Coverage , Health Insurance Medical"
574,clueweb12-0000tw-00-00019,ORG,Health Insurance Medical Insurance
575,clueweb12-0000tw-00-00019,ORG,Health of women
576,clueweb12-0000tw-00-00019,PERSON,Hiv Aids
577,clueweb12-0000tw-00-00019,WORK_OF_ART,Aids HIV
578,clueweb12-0000tw-00-00019,PRODUCT,Liver Cancer
579,clueweb12-0000tw-00-00019,ORG,Medical Health Insurance
580,clueweb12-0000tw-00-00019,ORG,Breast Cancer
581,clueweb12-0000tw-00-00019,DATE,February 2012
582,clueweb12-0000tw-00-00019,DATE,January 2012
583,clueweb12-0000tw-00-00019,ORG,Colon Cancer Colorectal Cancer Dental
584,clueweb12-0000tw-00-00019,ORG,Esophageal Cancer Health care
585,clueweb12-0000tw-00-00019,ORG,Health Care Center Health Care Health Insurance Health
586,clueweb12-0000tw-00-00019,ORG,Health Care Jobs Health
587,clueweb12-0000tw-00-00019,ORG,Health Care Services Health
588,clueweb12-0000tw-00-00019,ORG,Health Care Technology Health
589,clueweb12-0000tw-00-00019,ORG,women Health insurance Health Insurance Benefits Health
590,clueweb12-0000tw-00-00019,ORG,Health Insurance Coverage Health Insurance Medical Health Insurance Medical Insurance Health Insurance Plan Health of women Health women HIV Aids HIV AND AIDS HIV or
591,clueweb12-0000tw-00-00019,ORG,Medical Insurance Health Insurance Metastatic Cancer Mouth
592,clueweb12-0000tw-00-00019,ORG,United Healthcare Uterine Cancer What HIV
593,clueweb12-0000tw-00-00019,PERSON,Imran Khan Imran Khan
594,clueweb12-0000tw-00-00019,ORG,Contact Us WordPress
595,clueweb12-0000tw-00-00020,ORG,Health and Insurance Health and Insurance cheapcosthealthinsurance.com
596,clueweb12-0000tw-00-00020,PERSON,Imran Khan Imran Khan
597,clueweb12-0000tw-00-00020,ORG,Contact Us Health care
598,clueweb12-0000tw-00-00020,ORG,Health Care Center Health
599,clueweb12-0000tw-00-00020,ORG,Health Care Jobs Health
600,clueweb12-0000tw-00-00020,ORG,Health Care Services Health
601,clueweb12-0000tw-00-00020,ORG,Health Care Technology Home
602,clueweb12-0000tw-00-00020,ORG,Palliative care Private Health Care United
603,clueweb12-0000tw-00-00020,ORG,United Healthcare What is Health Care What
604,clueweb12-0000tw-00-00020,ORG,Dental insurance Health Care Health Insurance Health care insurance Health Insurance Benefits Health
605,clueweb12-0000tw-00-00020,ORG,Health Insurance Coverage Health Insurance Medical Health Insurance Medical Insurance Health Insurance Plan Medical Health Insurance Medical insurance Medical Insurance Health Insurance What
606,clueweb12-0000tw-00-00020,ORG,Healthcare Management
607,clueweb12-0000tw-00-00020,ORDINAL,first
608,clueweb12-0000tw-00-00020,DATE,"February 2, 2012"
609,clueweb12-0000tw-00-00020,TIME,11:21 am
610,clueweb12-0000tw-00-00020,ORG,Bladder Cancer
611,clueweb12-0000tw-00-00020,ORG,Blood Cancer
612,clueweb12-0000tw-00-00020,ORG,Breast Cancer
613,clueweb12-0000tw-00-00020,ORG,Cancer Information
614,clueweb12-0000tw-00-00020,ORG,"Colon Cancer , Colorectal Cancer"
615,clueweb12-0000tw-00-00020,ORG,Dental
616,clueweb12-0000tw-00-00020,ORG,Esophageal Cancer
617,clueweb12-0000tw-00-00020,ORG,Health Care Health Insurance
618,clueweb12-0000tw-00-00020,ORG,Health Care Services
619,clueweb12-0000tw-00-00020,ORG,Health Insurance Benefits
620,clueweb12-0000tw-00-00020,ORG,"Health Insurance Coverage , Health Insurance Medical"
621,clueweb12-0000tw-00-00020,ORG,Health Insurance Medical Insurance
622,clueweb12-0000tw-00-00020,ORG,Health of women
623,clueweb12-0000tw-00-00020,PERSON,Hiv Aids
624,clueweb12-0000tw-00-00020,WORK_OF_ART,Aids HIV
625,clueweb12-0000tw-00-00020,PRODUCT,Liver Cancer
626,clueweb12-0000tw-00-00020,ORG,Medical Health Insurance
627,clueweb12-0000tw-00-00020,ORG,Breast Cancer
628,clueweb12-0000tw-00-00020,DATE,February 2012
629,clueweb12-0000tw-00-00020,DATE,January 2012
630,clueweb12-0000tw-00-00020,ORG,Colon Cancer Colorectal Cancer Dental
631,clueweb12-0000tw-00-00020,ORG,Esophageal Cancer Health care
632,clueweb12-0000tw-00-00020,ORG,Health Care Center Health Care Health Insurance Health
633,clueweb12-0000tw-00-00020,ORG,Health Care Jobs Health
634,clueweb12-0000tw-00-00020,ORG,Health Care Services Health
635,clueweb12-0000tw-00-00020,ORG,Health Care Technology Health
636,clueweb12-0000tw-00-00020,ORG,women Health insurance Health Insurance Benefits Health
637,clueweb12-0000tw-00-00020,ORG,Health Insurance Coverage Health Insurance Medical Health Insurance Medical Insurance Health Insurance Plan Health of women Health women HIV Aids HIV AND AIDS HIV or
638,clueweb12-0000tw-00-00020,ORG,Medical Insurance Health Insurance Metastatic Cancer Mouth
639,clueweb12-0000tw-00-00020,ORG,United Healthcare Uterine Cancer What HIV
640,clueweb12-0000tw-00-00020,PERSON,Imran Khan Imran Khan
641,clueweb12-0000tw-00-00020,ORG,Contact Us WordPress
642,clueweb12-0000tw-00-00021,ORG,Health Care Center Health and Insurance Health and Insurance cheapcosthealthinsurance.com
643,clueweb12-0000tw-00-00021,PERSON,Imran Khan Imran Khan
644,clueweb12-0000tw-00-00021,ORG,Contact Us Health care
645,clueweb12-0000tw-00-00021,ORG,Health Care Center Health
646,clueweb12-0000tw-00-00021,ORG,Health Care Jobs Health
647,clueweb12-0000tw-00-00021,ORG,Health Care Services Health
648,clueweb12-0000tw-00-00021,ORG,Health Care Technology Home
649,clueweb12-0000tw-00-00021,ORG,Palliative care Private Health Care United
650,clueweb12-0000tw-00-00021,ORG,United Healthcare What is Health Care What
651,clueweb12-0000tw-00-00021,ORG,Dental insurance Health Care Health Insurance Health care insurance Health Insurance Benefits Health
652,clueweb12-0000tw-00-00021,ORG,Health Insurance Coverage Health Insurance Medical Health Insurance Medical Insurance Health Insurance Plan Medical Health Insurance Medical insurance Medical Insurance Health Insurance What
653,clueweb12-0000tw-00-00021,CARDINAL,two
654,clueweb12-0000tw-00-00021,ORDINAL,first
655,clueweb12-0000tw-00-00021,DATE,"February 3, 2012"
656,clueweb12-0000tw-00-00021,TIME,11:27 pm
657,clueweb12-0000tw-00-00021,ORG,Health Care Center
658,clueweb12-0000tw-00-00021,ORG,Bladder Cancer
659,clueweb12-0000tw-00-00021,ORG,Blood Cancer
660,clueweb12-0000tw-00-00021,ORG,Breast Cancer
661,clueweb12-0000tw-00-00021,ORG,Cancer Information
662,clueweb12-0000tw-00-00021,ORG,"Colon Cancer , Colorectal Cancer"
663,clueweb12-0000tw-00-00021,ORG,Dental
664,clueweb12-0000tw-00-00021,ORG,Esophageal Cancer
665,clueweb12-0000tw-00-00021,ORG,Health Care Health Insurance
666,clueweb12-0000tw-00-00021,ORG,Health Care Services
667,clueweb12-0000tw-00-00021,ORG,Health Insurance Benefits
668,clueweb12-0000tw-00-00021,ORG,"Health Insurance Coverage , Health Insurance Medical"
669,clueweb12-0000tw-00-00021,ORG,Health Insurance Medical Insurance
670,clueweb12-0000tw-00-00021,ORG,Health of women
671,clueweb12-0000tw-00-00021,PERSON,Hiv Aids
672,clueweb12-0000tw-00-00021,WORK_OF_ART,Aids HIV
673,clueweb12-0000tw-00-00021,PRODUCT,Liver Cancer
674,clueweb12-0000tw-00-00021,ORG,Medical Health Insurance
675,clueweb12-0000tw-00-00021,ORG,Breast Cancer
676,clueweb12-0000tw-00-00021,DATE,February 2012
677,clueweb12-0000tw-00-00021,DATE,January 2012
678,clueweb12-0000tw-00-00021,ORG,Colon Cancer Colorectal Cancer Dental
679,clueweb12-0000tw-00-00021,ORG,Esophageal Cancer Health care
680,clueweb12-0000tw-00-00021,ORG,Health Care Center Health Care Health Insurance Health
681,clueweb12-0000tw-00-00021,ORG,Health Care Jobs Health
682,clueweb12-0000tw-00-00021,ORG,Health Care Services Health
683,clueweb12-0000tw-00-00021,ORG,Health Care Technology Health
684,clueweb12-0000tw-00-00021,ORG,women Health insurance Health Insurance Benefits Health
685,clueweb12-0000tw-00-00021,ORG,Health Insurance Coverage Health Insurance Medical Health Insurance Medical Insurance Health Insurance Plan Health of women Health women HIV Aids HIV AND AIDS HIV or
686,clueweb12-0000tw-00-00021,ORG,Medical Insurance Health Insurance Metastatic Cancer Mouth
687,clueweb12-0000tw-00-00021,ORG,United Healthcare Uterine Cancer What HIV
688,clueweb12-0000tw-00-00021,PERSON,Imran Khan Imran Khan
689,clueweb12-0000tw-00-00021,ORG,Contact Us WordPress
690,clueweb12-0000tw-00-00022,ORG,Health Care Jobs Health and Insurance Health and Insurance cheapcosthealthinsurance.com
691,clueweb12-0000tw-00-00022,PERSON,Imran Khan Imran Khan
692,clueweb12-0000tw-00-00022,ORG,Contact Us Health care
693,clueweb12-0000tw-00-00022,ORG,Health Care Center Health
694,clueweb12-0000tw-00-00022,ORG,Health Care Jobs Health
695,clueweb12-0000tw-00-00022,ORG,Health Care Services Health
696,clueweb12-0000tw-00-00022,ORG,Health Care Technology Home
697,clueweb12-0000tw-00-00022,ORG,Palliative care Private Health Care United
698,clueweb12-0000tw-00-00022,ORG,United Healthcare What is Health Care What
699,clueweb12-0000tw-00-00022,ORG,Dental insurance Health Care Health Insurance Health care insurance Health Insurance Benefits Health
700,clueweb12-0000tw-00-00022,ORG,Health Insurance Coverage Health Insurance Medical Health Insurance Medical Insurance Health Insurance Plan Medical Health Insurance Medical insurance Medical Insurance Health Insurance What
701,clueweb12-0000tw-00-00022,ORG,Health Care Jobs
702,clueweb12-0000tw-00-00022,GPE,California
703,clueweb12-0000tw-00-00022,DATE,the day to day
704,clueweb12-0000tw-00-00022,CARDINAL,six
705,clueweb12-0000tw-00-00022,ORG,Home treatment Home
706,clueweb12-0000tw-00-00022,ORG,Nurses Home
707,clueweb12-0000tw-00-00022,CARDINAL,2
708,clueweb12-0000tw-00-00022,ORDINAL,first
709,clueweb12-0000tw-00-00022,DATE,"February 3, 2012"
710,clueweb12-0000tw-00-00022,TIME,11:50 pm
711,clueweb12-0000tw-00-00022,ORG,Health Care Jobs Tags
712,clueweb12-0000tw-00-00022,ORG,Bladder Cancer
713,clueweb12-0000tw-00-00022,ORG,Blood Cancer
714,clueweb12-0000tw-00-00022,ORG,Breast Cancer
715,clueweb12-0000tw-00-00022,ORG,Cancer Information
716,clueweb12-0000tw-00-00022,ORG,"Colon Cancer , Colorectal Cancer"
717,clueweb12-0000tw-00-00022,ORG,Dental
718,clueweb12-0000tw-00-00022,ORG,Esophageal Cancer
719,clueweb12-0000tw-00-00022,ORG,Health Care Health Insurance
720,clueweb12-0000tw-00-00022,ORG,Health Care Services
721,clueweb12-0000tw-00-00022,ORG,Health Insurance Benefits
722,clueweb12-0000tw-00-00022,ORG,"Health Insurance Coverage , Health Insurance Medical"
723,clueweb12-0000tw-00-00022,ORG,Health Insurance Medical Insurance
724,clueweb12-0000tw-00-00022,ORG,Health of women
725,clueweb12-0000tw-00-00022,PERSON,Hiv Aids
726,clueweb12-0000tw-00-00022,WORK_OF_ART,Aids HIV
727,clueweb12-0000tw-00-00022,PRODUCT,Liver Cancer
728,clueweb12-0000tw-00-00022,ORG,Medical Health Insurance
729,clueweb12-0000tw-00-00022,ORG,Breast Cancer
730,clueweb12-0000tw-00-00022,DATE,February 2012
731,clueweb12-0000tw-00-00022,DATE,January 2012
732,clueweb12-0000tw-00-00022,ORG,Colon Cancer Colorectal Cancer Dental
733,clueweb12-0000tw-00-00022,ORG,Esophageal Cancer Health care
734,clueweb12-0000tw-00-00022,ORG,Health Care Center Health Care Health Insurance Health
735,clueweb12-0000tw-00-00022,ORG,Health Care Jobs Health
736,clueweb12-0000tw-00-00022,ORG,Health Care Services Health
737,clueweb12-0000tw-00-00022,ORG,Health Care Technology Health
738,clueweb12-0000tw-00-00022,ORG,women Health insurance Health Insurance Benefits Health
739,clueweb12-0000tw-00-00022,ORG,Health Insurance Coverage Health Insurance Medical Health Insurance Medical Insurance Health Insurance Plan Health of women Health women HIV Aids HIV AND AIDS HIV or
